text,category
"Hai bro, ithudha na first time pakura prank show. Actually Enaku prank show pakrathu pudikathu because mathavangala emathi sandhoshapadrathu romba thapu. But unga channel vidio pakumbothu unmayave nalla irundhuthu and nalla message solirundhinga. All the very best TMP teams👏💐👏💐. And unga vidio la last ah mathavangaluku help panra vishayam romba touching ah irundhuchi. Inum nalla panunga TMP teams.  I support you💪💪 வாழ்க வளமுடன்.",None-of-the-above
Human being person. Not forced this kind of people. We are don't care about the Male or female just human being.,Counter-speech
Entha oorula shoot pannathu bro,None-of-the-above
Heart touching love story...😢😢😢❤❤❤,None-of-the-above
"please, bro, talk about pedophile",None-of-the-above
I wish you will get all what you want ❤️😇,None-of-the-above
I am waiting for part 2 good luck,None-of-the-above
They should be punished,Homophobic-derogation
Choosing amazing topics... Keep going... Awesome,None-of-the-above
He is a gay person this boy only attraction in men to men,None-of-the-above
I agree that,None-of-the-above
Don't spread fake facts.,None-of-the-above
Waiting for fun,None-of-the-above
Bro i am crying very sad,Counter-speech
what is Your age,None-of-the-above
In my opinion supreme court decision may have been based on reducing the world population & freedom of choice.,Homophobic-derogation
"Muhammad Azeem.S.H  pls learn to spell properly first! Secondly, when u poked ur nose into the business of lgbt+ ppl u were poking into my business! Coz I'm gay!",None-of-the-above
Kayathri Devi what do you mean by that? or you mean you still can't accept the fact.,None-of-the-above
Bala Kumar as per railway rules... Beggars not allowed inside railway station,None-of-the-above
The only wrong thing in this movie is harish's fashion CHOICES,None-of-the-above
KIRAN- The Rebel Fkkkk off 🖕🏼🖕🏼🖕🏼,None-of-the-above
Hey I really like your way of speech... Seriously you're nice character...,None-of-the-above
Full comedy 😉✌️,None-of-the-above
Bro they r always great bro 😢they r god,Counter-speech
But i couldn't find my boy... Im now 29... Still no one,None-of-the-above
"Malni Good luck for your next achievement I hope India will respect LGBT feeling impliment Gay Marriage , adoption,  Insurance etc , I  wish all LGBT should be understood by Society above all they should be supported by their own Parents, friends, relatives which would be the biggest Strength and support for them!",Hope-Speech
she s cute,None-of-the-above
super bro..its correct bro...,None-of-the-above
Iam also your subscriber my I'd ask 5532r,None-of-the-above
My pleasure :),None-of-the-above
She is attitude like a Dhanush...😎😘😍,None-of-the-above
"Before in india historical country democracy and everything...but still now  india is worst country... because child affected per min 3 percent child affecting (exam- Kashmir 11 days in Temple)but no proper punishment, encouraging homo,caste, religion problem,increase economically ( exam-diesal rate) etc.,that is now Indian citivation...No proper leaders..no nationalism...No relationship for other caste and religion..reason only the current national leaders guiding...jaihind",None-of-the-above
I believe in religion of Islam.; Be bold in ur mission to live ur life  but I ll oppose  u sister...,Homophobic-derogation
Bro explain about HOW DREAMS ARE COMING WHILE WE SLEEPING,None-of-the-above
Galatha and southscope same channel,None-of-the-above
Exactly. I am afraid to come out since i am in tn also,None-of-the-above
Make a video about Sir CV Raman.,None-of-the-above
"Being in love is an amazing experience in the worldly life. Connection between 2 individuals blossoms when both express the feeling to each other is a rare phenomena beyond caste, religion, creed, status, skin colour, appearance and gender. Such love connection must be blessed and join them celebrating the union. Such couples can do wonders and noble deeds for mankind. Divine intervention is imminent and has its mission for global harmony.",Counter-speech
Most expected 🔥; 🔴But can i know the reason y this film is released this much simple,None-of-the-above
Edutainment Tamil info  Why do you think she needs your help?,None-of-the-above
I need a heart from tmp  PLZZZZZZZZZZZZZZZZZ,None-of-the-above
such an awesome film  i need o show this film to my parents one day really thanks Mr. Mani shankar iyer for your effort this is a life saver film,Hope-Speech
Whoever​ and whatever​ against the nature is not acceptable,Homophobic-derogation
Phone number please,None-of-the-above
Govind svi K i understand ur problems. But legalising the act is shameful to india. We are indians not americans or not like other foreigners...,Homophobic-derogation
"Vasim asaraf k u think this culture understands femininity. This culture is the first one that teaches wrong femininity. Letz not go to Islam. tatz a shock. letz take Tamil literature only as example. Four qualities of a woman. Accham, madam, naanam , payirpu. Just tell me in this four qualities, which is useful for woman or mother? According to me femininity is mother tatz it. Im asking what ur culture has thought to that mother? u guyz speak  very high abt mother bt u speak bad about woman. U say she is weak. How can a weak woman become a mother? Todays mother are future generation. Have we thought this to our women? Leave feminism did culture understand women?",None-of-the-above
"Prateekshaa  I didn't say its based on medical science reports. I said in the hearing of so many years the judges have also considered the medical science report inroder to give this final judgement. Which means we should all respect it and treat them equally. Forts of all we should stop saying, we need to treat them equally because we are literally nobody. We aren't doing a favour by treating them equally. They have all the right to be treated equally. Rather we do not have the right to discriminate. And as far as my previous comments are concerned, when that guy said people gays are converting others as gays, I said nobody can convert anyone gay. And if sex is forced whether its by a gay or a straight guy, it's still an offence. And that's true",None-of-the-above
Great Humanity 👌👌,Hope-Speech
"If you are born Gay or Bi'..This is not your fault neither your parents fault but this is how God made us n you are born in this way. If you love with a person with the same sex it doesn't mean that you're abnormal or you've a mental problem. Gay, bi or straight all are born normal because God made us all n God doesn't make a mistake. We are born perfect..n we are all born for a purpose..we are all born to be love n we are born to share our love to someone that our heart wants to be with..so no matter who you are maybe GAY, BI' or STRAIGHT.. love the person that your hearts decide but not other people choices.; ; Sorry, my english is not good but I hope all of you will understand my point.",Counter-speech
